  id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun,kecamatan,kecamatan_clean,type
5215,32,JAWA BARAT,3273,KOTA BANDUNG,JUSTUS STEAK HOUSE BRAGA,"BRAGA, CITY WALK LANTAI GROUND, JL. BRAGA
  NO.88-101, BRAGA, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40111",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
5218,32,JAWA BARAT,3273,KOTA BANDUNG,JUSTUS STEAK HOUSE CIWALK,"CIHAMPELAS WALK, CIPAGANTI, KECAMATAN COBLONG, KOTA
  BANDUNG, JAWA BARAT 40131",2023,Kecamatan Coblong,Coblong,restaurant
5221,32,JAWA BARAT,3273,KOTA BANDUNG,JUSTUS STEAK HOUSE METRO INDAH MALL,"GF, METRO INDAH MALL, SEKEJATI, KEC. BUAHBATU, KOTA
  BANDUNG, JAWA BARAT 40286",2023,Kecamatan Buahbatu,Buahbatu,restaurant
5223,32,JAWA BARAT,3273,KOTA BANDUNG,JUSTUS STEAK HOUSE PARIS VAN JAVA,"PVJ SKY LEVEL SL-C 21 JL.SUKAJADI NO, CIPEDES, KEC.
  SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",2023,Kecamatan Sukajadi,Sukajadi,restaurant
5192,32,JAWA BARAT,3273,KOTA BANDUNG,IAM BEBEK,"JL. JALAPRANG NO.16-2, SUKALUYU, KEC. CIBEUNYING
  KALER, KOTA BANDUNG, JAWA BARAT 40123",2023,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
5193,32,JAWA BARAT,3273,KOTA BANDUNG,ICHIBAN SUSHI,"23 PASKAL KB. JERUK, KEC. ANDIR, KOTA BANDUNG, JAWA
  BARAT 40181",2023,Andir,Andir,restaurant
5197,32,JAWA BARAT,3273,KOTA BANDUNG,ICHIYO RAMEN,"JL. SULTAN TIRTAYASA NO.11A, CITARUM, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
5198,32,JAWA BARAT,3273,KOTA BANDUNG,IGA BAKAR MAS GIRI,"LLRE MARTADINATA ST NO.144, MERDEKA, SUMURBANDUNG,
  BANDUNG CITY, WEST JAVA 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
5203,32,JAWA BARAT,3273,KOTA BANDUNG,IMPERIAL KITCHEN & DIMSUM 23 PASKAL,"JL. PASIR KALIKI NO.25-27, KEBON JERUK, ANDIR,
  BANDUNG CITY, WEST JAVA 40181",2023,Andir,Andir,restaurant
5204,32,JAWA BARAT,3273,KOTA BANDUNG,"IMPERIAL KITCHEN & DIMSUM CIHAMPELAS WALK
  BANDUNG","CIHAMPELAS WALK LT GF-08 & GF-09, CIPAGANTI,
  KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT",2023,Kecamatan Coblong,Coblong,restaurant
5205,32,JAWA BARAT,3273,KOTA BANDUNG,IMPERIAL KITCHEN & DIMSUM FESTIVAL CITYLINK,"FESTIVAL CITYLINK, SUKA ASIH, BANDUNG WETAN,
  BANDUNG CITY, WEST JAVA 40114",2023,Kecamatan Bojongloa Kaler,Bojongloa Kaler,restaurant
5206,32,JAWA BARAT,3273,KOTA BANDUNG,JAM GADANG RUMAH MAKAN,"JL. BRAGA NO.61, BRAGA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40111",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
5207,32,JAWA BARAT,3273,KOTA BANDUNG,JAVANESE NOODLE & FRIED CHICKEN MAS TRI,"JL. SUKAHAJI NO.61, SUKARASA, KEC. SUKASARI, KOTA
  BANDUNG, JAWA BARAT 40152",2023,Kecamatan Sukasari,Sukasari,restaurant
5176,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN LLRE MARTADINATA RIAU,"JL. L. L. R.E. MARTADINATA NO.77, CITARUM, KEC.
  BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
5177,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN MEKAR WANGI,"JL. INDRAYASA NO.146, CIBADUYUT, KEC. BOJONGLOA
  KIDUL, KOTA BANDUNG, JAWA BARAT 40236",2023,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
5178,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN MERDEKA,"JL. MERDEKA NO.47, BABAKAN CIAMIS, KEC. SUMUR
  BANDUNG, KOTA BANDUNG, JAWA BARAT 40117",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
5179,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN METRO INDAH MALL,"METRO INDAH MALL, JL. SOEKARNO HATTA NO.590,
  SEKEJATI, BUAHBATU, BANDUNG CITY, WEST JAVA 40286",2023,Kecamatan Buahbatu,Buahbatu,restaurant
5180,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN MIKO MALL KOPO,"MIKO MALL, JL. RAYA KOPO NO.599, CIRANGRANG, KEC.
  BABAKAN CIPARAY, KOTA BANDUNG, JAWA BARAT 40232",2023,Kecamatan Babakan Ciparay,Babakan Ciparay,restaurant
5181,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN PASIR KALIKI,"JL. PASIR KALIKI NO.121-123, PAMOYANAN, KEC.
  CICENDO, KOTA BANDUNG, JAWA BARAT 40173",2023,Kecamatan Cicendo,Cicendo,restaurant
5182,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN PLAZA KING'S,"KINGS SHOPPING CENTER, JL. KEPATIHAN NO.11-17,
  BALONGGEDE, KEC. REGOL, KOTA BANDUNG, JAWA BARAT 40251",2023,Kecamatan Regol,Regol,restaurant
5183,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN SETIABUDI,"JL. DR. SETIABUDI NO.61, GEGERKALONG, KEC.
  SUKASARI, KOTA BANDUNG, JAWA BARAT 40143",2023,Kecamatan Sukasari,Sukasari,restaurant
5184,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN SURYA SUMANTRI,"JL. SURYA SUMANTRI NO.74, SUKAGALIH, KEC. SUKAJADI,
  KOTA BANDUNG, JAWA BARAT 40164",2023,Kecamatan Sukajadi,Sukajadi,restaurant
5185,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN TRANSMART CIPADUNG,"TRANSMART, JL. A.H. NASUTION NO.12, CIPADUNG KULON,
  KEC. PANYILEUKAN, KOTA BANDUNG, JAWA BARAT 40614",2023,Kecamatan Panyileukan,Panyileukan,restaurant
5186,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN TSM,"JL. GATOT SUBROTO NO.289, CIBANGKONG, KEC.
  BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40273",2023,Kecamatan Batununggal,Batununggal,restaurant
5187,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN YOGYA SUNDA,"YOGYA DEPT. STORE, JL. SUNDA NO.60, KB. PISANG,
  KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
5188,32,JAWA BARAT,3273,KOTA BANDUNG,HOPE RESTO,"JL. IMAM BONJOL NO.1, LEBAKGEDE, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
5191,32,JAWA BARAT,3273,KOTA BANDUNG,I-TA SUKI PVJ,"PARIS VAN JAVA, JL. SUKAJADI NO.131-139, CIPEDES,
  KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",2023,Kecamatan Sukajadi,Sukajadi,restaurant
5160,32,JAWA BARAT,3273,KOTA BANDUNG,HARLEM RESTO & COFFEE,"JL. ACEH NO.64, MERDEKA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
5161,32,JAWA BARAT,3273,KOTA BANDUNG,HAZAWA RESTO,"MIKO MALL, JL. RAYA KOPO NO.599, CIRANGRANG, KEC.
  BABAKAN CIPARAY, KOTA BANDUNG, JAWA BARAT 40227",2023,Kecamatan Babakan Ciparay,Babakan Ciparay,restaurant
5164,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN 23 PASKAL,"23 PASKAL SHOPPING CENTER, JL. PASIR KALIKI
  NO.25-27, KB. JERUK, KEC. ANDIR, KOTA BANDUNG, JAWA BARAT 40181",2023,Kecamatan Andir,Andir,restaurant
5165,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN ANTAPANI,"JL. TERUSAN JAKARTA NO.53 E, ANTAPANI KULON, KEC.
  ANTAPANI, KOTA BANDUNG, JAWA BARAT 40291",2023,Kecamatan Antapani,Antapani,restaurant
5166,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN BALTOS,"BALUBUR TOWN SQUARE, JL. TAMANSARI NO.1, TAMANSARI,
  KEC. BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40116",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
5167,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN BEC,"BANDUNG ELECTRONIC CENTER, JL. PURNAWARMAN NO.7-11,
  BABAKAN CIAMIS, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40117",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
5168,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN BTC,"BTC FASHION MALL LANTAI FF1 F4 NO. 1, JL. DR.
  DJUNJUNAN NO.143, PAJAJARAN, KEC. CICENDO, KOTA BANDUNG, JAWA BARAT 40173",2023,Kecamatan Cicendo,Cicendo,restaurant
5169,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN BUAH BATU,"JL. BUAH BATU NO.229, TURANGGA, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40264",2023,Kecamatan Lengkong,Lengkong,restaurant
5172,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN CIWALK,"CIWALK, LG BROADWAY CIHAMPELAS WALK, JL. CIHAMPELAS
  NO.160, CIPAGANTI, KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT 40131",2023,Kecamatan Coblong,Coblong,restaurant
5173,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN DAGO,"JL. IR. H. JUANDA NO.179, LB. SILIWANGI, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
5174,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN EKSPRESS,"JL. KEBON KAWUNG, PASIR KALIKI, KEC. CICENDO, KOTA
  BANDUNG, JAWA BARAT 40171",2023,Kecamatan Cicendo,Cicendo,restaurant
5147,32,JAWA BARAT,3273,KOTA BANDUNG,GRILLED DUCK EMOTION,"JL. IR. H. JUANDA NO.342A, DAGO, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40135",2023,Kecamatan Coblong,Coblong,restaurant
5149,32,JAWA BARAT,3273,KOTA BANDUNG,GUDEG BANDA,"JL. LOMBOK NO.57, CITARUM, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40114",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
5150,32,JAWA BARAT,3273,KOTA BANDUNG,GUDEG YU NAP - TIRTAYASA,"JL. SULTAN TIRTAYASA NO.16, CITARUM, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
5151,32,JAWA BARAT,3273,KOTA BANDUNG,GYU KAKU PVJ,"PVJ. RESORT LEVEL, PARIS VAN JAVA, JL. SUKAJADI
  NO.131-139, CIPEDES, KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",2023,Kecamatan Sukajadi,Sukajadi,restaurant
5152,32,JAWA BARAT,3273,KOTA BANDUNG,GYU-KAKU PANGERAN KORNEL,"JL. PANGERAN KORNEL NO.7, CITARUM, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
5155,32,JAWA BARAT,3273,KOTA BANDUNG,HACHI-JU HACHI BANDUNG,"JL. HARIANGBANGA NO.8, TAMANSARI, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40116",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
5158,32,JAWA BARAT,3273,KOTA BANDUNG,HAKATA IKKOUSHA PVJ,"RESORT LEVEL (PARKIR MOBIL, PARIS VAN JAVA,
  SUKAJADI NO NO.131-139, CIPEDES, SUKAJADI, BANDUNG CITY, WEST JAVA 40162",2023,Kecamatan Sukajadi,Sukajadi,restaurant
3976,32,JAWA BARAT,3273,KOTA BANDUNG,/HISTORY COFFEE,"GG. CIHUNI NO.25, SUKAMAJU, KEC. CIBEUNYING KIDUL,
  KOTA BANDUNG, JAWA BARAT 40121",2023,Kecamatan Cibeunying Kidul,Cibeunying Kidul,restaurant
3977,32,JAWA BARAT,3273,KOTA BANDUNG,#KUY CAFE,"JL. CIKUTRA NO.168 D, NEGLASARI, KEC. CIBEUNYING
  KIDUL, KOTA BANDUNG, JAWA BARAT 40124",2023,Kecamatan Cibeunying Kidul,Cibeunying Kidul,restaurant
